"state_name","county_fips","county_name","votes_gop","votes_dem","total_votes","diff","per_gop","per_dem","per_point_diff"
"Nevada",32027,"Pershing County",1731,547,2320,1184,0.746120689655172,0.235775862068966,0.510344827586207
"Nevada",32029,"Storey County",1908,902,2877,1006,0.663190823774765,0.313521028849496,0.349669794925269
"Nevada",32031,"Washoe County",116760,128128,252142,-11368,0.463072395713526,0.508158101387314,-0.0450857056737871
"Nevada",32033,"White Pine County",3403,859,4369,2544,0.778896772716869,0.196612497138933,0.582284275577935
"Nevada",32510,"Carson City",16113,12735,29739,3378,0.541813779884999,0.428225562392818,0.113588217492182
"New Hampshire",33001,"Belknap County",20899,16894,38453,4005,0.543494655813591,0.439341533820508,0.104153121993082
"New Hampshire",33003,"Carroll County",16150,16649,33272,-499,0.485393123346958,0.500390718922818,-0.0149975955758596
"New Hampshire",33005,"Cheshire County",17892,25506,44206,-7614,0.404741437813871,0.576980500384563,-0.172239062570692
"New Hampshire",33007,"Coos County",8617,7640,16528,977,0.521357696030978,0.462245885769603,0.0591118102613746
"New Hampshire",33009,"Grafton County",19905,33180,53989,-13275,0.368686213858379,0.614569634555187,-0.245883420696809
"New Hampshire",33011,"Hillsborough County",104625,122344,231040,-17719,0.452843663434903,0.529536011080332,-0.0766923476454294
"New Hampshire",33013,"Merrimack County",39711,48533,89887,-8822,0.441788022739662,0.539933472025988,-0.0981454492863262
"New Hampshire",33015,"Rockingham County",95858,100064,198943,-4206,0.48183650593386,0.502978239998392,-0.0211417340645311
"New Hampshire",33017,"Strafford County",30489,41721,73729,-11232,0.413527919814456,0.565869603548129,-0.152341683733673
"New Hampshire",33019,"Sullivan County",11508,12390,24383,-882,0.471968174547841,0.508140917852602,-0.0361727433047614
"New Jersey",34001,"Atlantic County",64438,73808,140441,-9370,0.458826126273666,0.525544534715646,-0.0667184084419791
"New Jersey",34003,"Bergen County",204417,285967,497460,-81550,0.41092148112411,0.574854259638966,-0.163932778514855
"New Jersey",34005,"Burlington County",103345,154595,262650,-51250,0.393470397867885,0.588596992194936,-0.195126594327051
"New Jersey",34007,"Camden County",86207,175065,265599,-88858,0.324575770240099,0.659132752758858,-0.33455698251876
"New Jersey",34009,"Cape May County",33158,23941,57933,9217,0.572350819049592,0.413253240812663,0.159097578236929
"New Jersey",34011,"Cumberland County",28952,32742,62575,-3790,0.462676787854575,0.523244107071514,-0.0605673192169396
"New Jersey",34013,"Essex County",75475,266820,345311,-191345,0.218571085195664,0.772694759217054,-0.55412367402139
"New Jersey",34015,"Gloucester County",83340,86702,173453,-3362,0.480475979083671,0.49985875136204,-0.0193827722783694
"New Jersey",34017,"Hudson County",65698,181452,250458,-115754,0.262311445431969,0.724480751263685,-0.462169305831716
"New Jersey",34019,"Hunterdon County",43153,39457,84673,3696,0.509642979462166,0.465992701333365,0.0436502781288014
"New Jersey",34021,"Mercer County",51641,122532,177223,-70891,0.291389943743194,0.691400100438431,-0.400010156695237
"New Jersey",34023,"Middlesex County",143467,226250,375692,-82783,0.381873981878773,0.602222032941878,-0.220348051063105
"New Jersey",34025,"Monmouth County",191808,181291,378390,10517,0.506905573614525,0.479111498718254,0.0277940748962711
"New Jersey",34027,"Morris County",141134,153881,300917,-12747,0.469013050110163,0.511373568126759,-0.0423605180165959
"New Jersey",34029,"Ocean County",217740,119456,342746,98284,0.635280936903713,0.348526313946771,0.286754622956942
"New Jersey",34031,"Passaic County",92009,129097,224330,-37088,0.410150225114786,0.575478090313378,-0.165327865198591
"New Jersey",34033,"Salem County",18827,14479,34042,4348,0.553052112096822,0.425327536572469,0.127724575524352
"New Jersey",34035,"Somerset County",71996,111173,186891,-39177,0.385229893360301,0.594854754910616,-0.209624861550315
"New Jersey",34037,"Sussex County",51698,34481,88352,17217,0.585136725823977,0.390268471568272,0.194868254255704
"New Jersey",34039,"Union County",80002,170245,254041,-90243,0.314917670769679,0.670147732058998,-0.355230061289319
"New Jersey",34041,"Warren County",34769,24901,61057,9868,0.569451496142948,0.407832025811946,0.161619470331002
"New Mexico",35001,"Bernalillo County",116135,193757,317590,-77622,0.36567587140653,0.610085330142637,-0.244409458736106
"New Mexico",35003,"Catron County",1698,595,2326,1103,0.730008598452279,0.255803955288048,0.47420464316423
"New Mexico",35005,"Chaves County",15656,6381,22443,9275,0.697589448825915,0.284320278037695,0.413269170788219
"New Mexico",35006,"Cibola County",3975,4745,8903,-770,0.446478715039874,0.532966415814894,-0.0864877007750197
"New Mexico",35007,"Colfax County",3271,2611,6016,660,0.543716755319149,0.434009308510638,0.109707446808511
"New Mexico",35009,"Curry County",10444,4307,15101,6137,0.691609827163764,0.28521289980796,0.406396927355804
"New Mexico",35011,"De Baca County",656,231,901,425,0.728079911209767,0.25638179800222,0.471698113207547
"New Mexico",35013,"Doña Ana County",32802,47957,82641,-15155,0.396921624859331,0.5803051753972,-0.183383550537869
"New Mexico",35015,"Eddy County",17454,5424,23222,12030,0.751614847988976,0.233571613125484,0.518043234863491
"New Mexico",35017,"Grant County",6553,7590,14435,-1037,0.453966054728091,0.525805334257014,-0.0718392795289228
"New Mexico",35019,"Guadalupe County",917,1234,2189,-317,0.418912745545911,0.563727729556875,-0.144814984010964
"New Mexico",35021,"Harding County",319,179,505,140,0.631683168316832,0.354455445544554,0.277227722772277
"New Mexico",35023,"Hidalgo County",1120,823,1974,297,0.567375886524823,0.416919959473151,0.150455927051672
"New Mexico",35025,"Lea County",16531,4061,20918,12470,0.790276317047519,0.194139019026676,0.596137298020843
"New Mexico",35027,"Lincoln County",6942,3194,10306,3748,0.673588201047933,0.309916553464002,0.363671647583932
"New Mexico",35028,"Los Alamos County",4278,7554,12293,-3276,0.348002928495892,0.614496054665257,-0.266493126169365
"New Mexico",35029,"Luna County",4408,3563,8103,845,0.543996050845366,0.439713686289029,0.104282364556337
"New Mexico",35031,"McKinley County",7801,18029,26486,-10228,0.294532960809484,0.680699237332931,-0.386166276523446
"New Mexico",35033,"Mora County",903,1745,2686,-842,0.336187639612807,0.649664929262844,-0.313477289650037
"New Mexico",35035,"Otero County",14521,8485,23571,6036,0.616053625217428,0.359976241992279,0.25607738322515
"New Mexico",35037,"Quay County",2634,1170,3873,1464,0.68009295120062,0.302091402013943,0.378001549186677
"New Mexico",35039,"Rio Arriba County",5408,10990,16628,-5582,0.32523454414241,0.660933365407746,-0.335698821265336
"New Mexico",35041,"Roosevelt County",4634,1802,6608,2832,0.701271186440678,0.272699757869249,0.428571428571429
"New Mexico",35043,"Sandoval County",34174,40588,76562,-6414,0.446357200700086,0.530132441681252,-0.0837752409811656
"New Mexico",35045,"San Juan County",32874,18083,52294,14791,0.628638084675106,0.345794928672505,0.282843156002601
"New Mexico",35047,"San Miguel County",3421,7888,11531,-4467,0.296678518775475,0.684069031306912,-0.387390512531437
"New Mexico",35049,"Santa Fe County",18329,62530,82227,-44201,0.222907317547764,0.760455811351503,-0.537548493803738
"New Mexico",35051,"Sierra County",3542,2265,5945,1277,0.595794785534062,0.380992430613961,0.214802354920101
"New Mexico",35053,"Socorro County",3255,3722,7160,-467,0.454608938547486,0.519832402234637,-0.0652234636871509
"New Mexico",35055,"Taos County",3715,13121,17181,-9406,0.216227227751586,0.763692450963273,-0.547465223211687
"New Mexico",35057,"Torrance County",4772,2344,7281,2428,0.65540447740695,0.321933800302156,0.333470677104793
"New Mexico",35059,"Union County",1388,383,1789,1005,0.775852431525992,0.214086081609838,0.561766349916154
"New Mexico",35061,"Valencia County",17364,14263,32277,3101,0.537968212659169,0.441893608451839,0.0960746042073303
"New York",36001,"Albany County",51081,99474,154101,-48393,0.331477407674188,0.645511709852629,-0.314034302178441
"New York",36003,"Allegany County",14135,6048,20782,8087,0.68015590414782,0.291021075931094,0.389134828216726
"New York",36005,"Bronx County",67740,355374,425715,-287634,0.159120538388358,0.834769740319228,-0.675649201930869
"New York",36007,"Broome County",43800,47010,92794,-3210,0.472013276720478,0.506606030562321,-0.0345927538418432
"New York",36009,"Cattaraugus County",22155,11879,34845,10276,0.635815755488592,0.340909743148228,0.294906012340365
"New York",36011,"Cayuga County",19512,16149,36421,3363,0.535734878229593,0.443398039592543,0.0923368386370501
"New York",36013,"Chautauqua County",34853,23087,59304,11766,0.587700661000944,0.389299204100904,0.19840145690004
"New York",36015,"Chemung County",21922,16636,39410,5286,0.556254757675717,0.422126363867039,0.134128393808678
"New York",36017,"Chenango County",13482,8290,22282,5192,0.605062382191904,0.372049187685127,0.233013194506777
"New York",36019,"Clinton County",16514,18364,35437,-1850,0.466010102435308,0.518215424556255,-0.0522053221209471
"New York",36021,"Columbia County",14464,20386,35522,-5922,0.407184280164405,0.573897866111142,-0.166713585946737
"New York",36023,"Cortland County",10789,10369,21678,420,0.497693514161823,0.478319033121137,0.0193744810406864
"New York",36025,"Delaware County",13387,9143,23025,4244,0.581411509229099,0.397090119435396,0.184321389793702
"New York",36027,"Dutchess County",66872,81443,151122,-14571,0.44250340784267,0.538922195312397,-0.0964187874697264
"New York",36029,"Erie County",197527,267174,473021,-69647,0.41758611139886,0.564824817502817,-0.147238706103957
"New York",36031,"Essex County",8976,9947,19259,-971,0.466067812451322,0.516485798847292,-0.0504179863959707
"New York",36033,"Franklin County",9668,9253,19268,415,0.501764583765829,0.480226281918206,0.021538301847623
"New York",36035,"Fulton County",15378,7931,23744,7447,0.647658355795148,0.334021226415094,0.313637129380054
"New York",36037,"Genesee County",18876,9625,29217,9251,0.646062224047643,0.329431495362289,0.316630728685354
"New York",36039,"Greene County",14271,10346,25194,3925,0.566444391521791,0.410653330157974,0.155791061363817
"New York",36041,"Hamilton County",2225,1178,3460,1047,0.643063583815029,0.340462427745665,0.302601156069364
"New York",36043,"Herkimer County",18870,9937,29319,8933,0.643609945768955,0.338926975681299,0.304682970087656
"New York",36045,"Jefferson County",25629,17307,43848,8322,0.584496442255063,0.394704433497537,0.189792008757526
"New York",36047,"Kings County",202772,703310,913246,-500538,0.222034369709804,0.77012108457086,-0.548086714861056
"New York",36049,"Lewis County",8894,3824,12944,5070,0.687113720642769,0.295426452410383,0.391687268232386
"New York",36051,"Livingston County",18182,12477,31401,5705,0.579026145664151,0.397344033629502,0.181682112034649
"New York",36053,"Madison County",18408,14807,34038,3601,0.540807332980786,0.435013808096833,0.105793524883953
"New York",36055,"Monroe County",145661,225746,380983,-80085,0.382329395274855,0.592535624949145,-0.21020622967429
"New York",36057,"Montgomery County",12745,7977,21134,4768,0.603056685908962,0.377448660925523,0.225608024983439
"New York",36059,"Nassau County",326716,396504,732756,-69788,0.445872841709928,0.541113276452189,-0.0952404347422607
"New York",36061,"New York County",85185,603040,694904,-517855,0.122585277966453,0.86780332247332,-0.745218044506867
"New York",36063,"Niagara County",56068,46029,104080,10039,0.53870099923136,0.442246348962337,0.0964546502690238
"New York",36065,"Oneida County",57180,41567,100746,15613,0.567565957953666,0.412592063208465,0.154973894745201
"New York",36067,"Onondaga County",90619,138894,234735,-48275,0.386048096789997,0.591705540290114,-0.205657443500117
"New York",36069,"Ontario County",29039,29025,59674,14,0.486627341890941,0.48639273385394,0.000234608037001038
"New York",36071,"Orange County",84996,84684,172099,312,0.493878523408038,0.49206561339694,0.00181291001109823
"New York",36073,"Orleans County",12126,5587,18154,6539,0.667951966508758,0.307755866475708,0.360196100033051
"New York",36075,"Oswego County",32138,21143,54491,10995,0.589785469160045,0.388009029013966,0.201776440146079
"New York",36077,"Otsego County",14382,12975,28008,1407,0.513496143958869,0.463260497000857,0.050235646958012
"New York",36079,"Putnam County",29283,24953,54989,4330,0.532524686755533,0.453781665423994,0.078743021331539
"New York",36081,"Queens County",212665,569038,787860,-356373,0.269927398268728,0.722257761531237,-0.452330363262509
"New York",36083,"Rensselaer County",36500,40969,79409,-4469,0.459645632107192,0.515923887720535,-0.0562782556133435
"New York",36085,"Richmond County",123320,90997,216153,32323,0.570521806313121,0.420984210258474,0.149537596054646
"New York",36087,"Rockland County",73186,75802,150369,-2616,0.48670936163704,0.504106564517953,-0.017397202880913
"New York",36089,"St. Lawrence County",24608,19361,44907,5247,0.547976930099984,0.43113545772374,0.116841472376244
"New York",36091,"Saratoga County",61305,68471,132655,-7166,0.462138630281557,0.516158456145641,-0.0540198258640835
"New York",36093,"Schenectady County",30741,42465,74826,-11724,0.410833132868254,0.567516638601556,-0.156683505733301
"New York",36095,"Schoharie County",9903,5345,15710,4558,0.630362826225334,0.340229153405474,0.29013367281986
"New York",36097,"Schuyler County",5621,3903,9766,1718,0.57556829817735,0.399651853368831,0.175916444808519
"New York",36099,"Seneca County",8329,6914,15630,1415,0.532885476647473,0.442354446577095,0.0905310300703774
"New York",36101,"Steuben County",29474,15790,46178,13684,0.638269305730001,0.341937719260254,0.296331586469747
"New York",36103,"Suffolk County",381253,381021,771541,232,0.494144834817592,0.493844137900643,0.000300696916949283
"New York",36105,"Sullivan County",18665,15489,34647,3176,0.538719081017116,0.447051692787254,0.0916673882298612
"New York",36107,"Tioga County",14791,9634,25044,5157,0.590600543044242,0.384682957993931,0.205917585050311
"New York",36109,"Tompkins County",11096,33619,45735,-22523,0.24261506504865,0.735082540723735,-0.492467475675085
"New York",36111,"Ulster County",37590,57970,97420,-20380,0.385855060562513,0.595052350646684,-0.209197290084172
"New York",36113,"Warren County",17699,17642,36131,57,0.489856356037752,0.48827876338878,0.00157759264897178
"New York",36115,"Washington County",15941,11565,28138,4376,0.566529248702822,0.41101002203426,0.155519226668562
"New York",36117,"Wayne County",26204,17456,44714,8748,0.586035693518808,0.39039227087713,0.195643422641678
"New York",36119,"Westchester County",144713,312371,462122,-167658,0.313148908729729,0.675949208217743,-0.362800299488014
"New York",36121,"Wyoming County",13898,5073,19399,8825,0.716428681890819,0.261508325171401,0.454920356719418
"New York",36123,"Yates County",6208,4219,10701,1989,0.580132697878703,0.394262218484254,0.185870479394449
"North Carolina",37001,"Alamance County",46056,38825,86091,7231,0.534968812070948,0.450976292527674,0.083992519543274
"North Carolina",37003,"Alexander County",15888,4145,20236,11743,0.78513540225341,0.204832970942874,0.580302431310536
"North Carolina",37005,"Alleghany County",4527,1486,6076,3041,0.74506254114549,0.24456879526004,0.500493745885451
"North Carolina",37007,"Anson County",5321,5789,11194,-468,0.475343934250491,0.517152045738789,-0.0418081114882973
"North Carolina",37009,"Ashe County",11451,4164,15814,7287,0.724105223219932,0.263310990261793,0.460794232958138
"North Carolina",37011,"Avery County",7172,2191,9458,4981,0.758299851977162,0.231655741171495,0.526644110805667
"North Carolina",37013,"Beaufort County",16437,9633,26315,6804,0.624624738742162,0.366064981949458,0.258559756792704
"North Carolina",37015,"Bertie County",3817,5939,9815,-2122,0.38889454915945,0.60509424350484,-0.21619969434539
"North Carolina",37017,"Bladen County",9676,7326,17125,2350,0.565021897810219,0.427795620437956,0.137226277372263
"North Carolina",37019,"Brunswick County",55850,33310,90175,22540,0.619351261436097,0.369392847241475,0.249958414194622
"North Carolina",37021,"Buncombe County",62412,96515,161569,-34103,0.386286973367416,0.597360879871758,-0.211073906504342
"North Carolina",37023,"Burke County",31019,13118,44602,17901,0.695462086901933,0.294112371642527,0.401349715259405
"North Carolina",37025,"Cabarrus County",63237,52162,117227,11075,0.539440572564341,0.444965750211129,0.0944748223532121
"North Carolina",37027,"Caldwell County",32119,10245,42829,21874,0.749935791169535,0.239207079315417,0.510728711854118
"North Carolina",37029,"Camden County",4312,1537,5953,2775,0.724340668570469,0.258189148328574,0.466151520241895
"North Carolina",37031,"Carteret County",30028,12093,42695,17935,0.70331420541047,0.283241597376742,0.420072608033728
"North Carolina",37033,"Caswell County",7089,4860,12051,2229,0.588249937764501,0.403286034353996,0.184963903410505
"North Carolina",37035,"Catawba County",56588,25689,83425,30899,0.67830985915493,0.307929277794426,0.370380581360503
"North Carolina",37037,"Chatham County",21186,26787,48599,-5601,0.435934895779748,0.55118418074446,-0.115249284964711
"North Carolina",37039,"Cherokee County",12628,3583,16423,9045,0.768921634293369,0.21816964013883,0.550751994154539
"North Carolina",37041,"Chowan County",4471,3247,7784,1224,0.574383350462487,0.417137718396711,0.157245632065776
"North Carolina",37043,"Clay County",5112,1699,6893,3413,0.741621935296678,0.246481938198172,0.495139997098506
"North Carolina",37045,"Cleveland County",33798,16955,51308,16843,0.658727683792001,0.33045528962345,0.328272394168551
"North Carolina",37047,"Columbus County",16832,9446,26446,7386,0.636466762459351,0.357180670044619,0.279286092414732
"North Carolina",37049,"Craven County",31032,21148,53065,9884,0.584792235937058,0.398530104588712,0.186262131348346
"North Carolina",37051,"Cumberland County",60032,84469,147150,-24437,0.407964661909616,0.5740332993544,-0.166068637444784
"North Carolina",37053,"Currituck County",11657,4195,16147,7462,0.721929770235957,0.259800582151483,0.462129188084474
"North Carolina",37055,"Dare County",13938,9936,24232,4002,0.5751898316276,0.410036315615715,0.165153516011885
"North Carolina",37057,"Davidson County",64658,22636,88514,42022,0.730483313374156,0.255733556273584,0.474749757100572
"North Carolina",37059,"Davie County",18228,6713,25311,11515,0.720161194737466,0.265220655051164,0.454940539686302
"North Carolina",37061,"Duplin County",13793,8767,22715,5026,0.607219898745322,0.385956416464891,0.221263482280431
"North Carolina",37063,"Durham County",32459,144688,179914,-112229,0.180413975566104,0.804206454194782,-0.623792478628678
"North Carolina",37065,"Edgecombe County",9206,16089,25477,-6883,0.361345527338384,0.63151077442399,-0.270165247085607
"North Carolina",37067,"Forsyth County",85064,113033,201270,-27969,0.422636259750584,0.561598847319521,-0.138962587568937
"North Carolina",37069,"Franklin County",20901,15879,37351,5022,0.559583411421381,0.425129179941635,0.134454231479746
"North Carolina",37071,"Gaston County",73033,40959,115498,32074,0.632331295780013,0.354629517394241,0.277701778385773
"North Carolina",37073,"Gates County",3367,2546,5971,821,0.563892145369285,0.426394238820968,0.137497906548317
"North Carolina",37075,"Graham County",3710,905,4665,2805,0.795284030010718,0.193997856377278,0.60128617363344
"North Carolina",37077,"Granville County",16647,14565,31598,2082,0.52683714159124,0.460946895373125,0.0658902462181151
"North Carolina",37079,"Greene County",4874,3832,8753,1042,0.556837655660916,0.437792756769108,0.119044898891809
"North Carolina",37081,"Guilford County",107294,173086,284486,-65792,0.377150369438215,0.608416582889843,-0.231266213451629
"North Carolina",37083,"Halifax County",10080,15545,25759,-5465,0.391319538801972,0.603478395900462,-0.21215885709849
"North Carolina",37085,"Harnett County",35177,22093,58293,13084,0.603451529343146,0.378999193728235,0.224452335614911
"North Carolina",37087,"Haywood County",22834,13144,36542,9690,0.624870012588255,0.359695692627661,0.265174319960593
"North Carolina",37089,"Henderson County",40032,27211,68371,12821,0.585511401032602,0.397990376036624,0.187521024995978
"North Carolina",37091,"Hertford County",3479,7097,10634,-3618,0.327158171901448,0.667387624600339,-0.34022945269889
"North Carolina",37093,"Hoke County",9453,11804,21639,-2351,0.436850131706641,0.545496557142197,-0.108646425435556
"North Carolina",37095,"Hyde County",1418,1046,2492,372,0.569020866773676,0.419743178170145,0.149277688603531
"North Carolina",37097,"Iredell County",67010,33888,102371,33122,0.654579910326167,0.331031249084213,0.323548661241953
"North Carolina",37099,"Jackson County",11356,9591,21428,1765,0.529960798954639,0.447591935784954,0.0823688631696845
"North Carolina",37101,"Johnston County",68353,41257,111357,27096,0.613818619395278,0.370493098772417,0.243325520622862
"North Carolina",37103,"Jones County",3280,2197,5525,1083,0.593665158371041,0.397647058823529,0.196018099547511
"North Carolina",37105,"Lee County",16469,12143,29008,4326,0.567739933811362,0.418608659680088,0.149131274131274
"North Carolina",37107,"Lenoir County",14590,13605,28409,985,0.513569643422859,0.478897532472104,0.034672110950755
"North Carolina",37109,"Lincoln County",36341,13274,50217,23067,0.723679232132545,0.264332795666806,0.459346436465739
"North Carolina",37111,"McDowell County",16883,5832,23003,11051,0.733947745946181,0.253532147980698,0.480415597965483
"North Carolina",37113,"Macon County",14211,6230,20743,7981,0.685098587475293,0.300342284144049,0.384756303331244
"North Carolina",37115,"Madison County",7979,4901,13076,3078,0.610201896604466,0.374808810033649,0.235393086570817
"North Carolina",37117,"Martin County",6532,5911,12540,621,0.520893141945774,0.471371610845295,0.0495215311004785
"North Carolina",37119,"Mecklenburg County",179211,378107,567053,-198896,0.316039241481837,0.666793051090462,-0.350753809608626
"North Carolina",37121,"Mitchell County",7090,1867,9041,5223,0.784205287025772,0.206503705342329,0.577701581683442
"North Carolina",37123,"Montgomery County",8411,4327,12849,4084,0.654603471087244,0.336757724336524,0.31784574675072
"North Carolina",37125,"Moore County",36764,20779,58339,15985,0.630178782632544,0.356176828536656,0.274001954095888
"North Carolina",37127,"Nash County",25827,25947,52271,-120,0.494098065849132,0.496393793881885,-0.00229572803275241
"North Carolina",37129,"New Hanover County",63331,66138,131830,-2807,0.48039899871046,0.501691572479709,-0.0212925737692483
"North Carolina",37131,"Northampton County",3989,6069,10109,-2080,0.394598872292017,0.600356118310416,-0.205757246018399
"North Carolina",37133,"Onslow County",46078,24266,72235,21812,0.637890219422718,0.335931335225306,0.301958884197411
"North Carolina",37135,"Orange County",20176,63594,84997,-43418,0.237373083755897,0.748191112627504,-0.510818028871607
"North Carolina",37137,"Pamlico County",4849,2713,7631,2136,0.635434412265758,0.355523522474119,0.279910889791639
"North Carolina",37139,"Pasquotank County",9770,9832,19897,-62,0.491028798311303,0.494144845956677,-0.00311604764537371
"North Carolina",37141,"Pender County",21956,11723,34169,10233,0.642570751265767,0.34308876466973,0.299481986596037
"North Carolina",37143,"Perquimans County",4903,2492,7484,2411,0.655130946018172,0.332977017637627,0.322153928380545
"North Carolina",37145,"Person County",13184,8465,21894,4719,0.602174111628757,0.386635607929113,0.215538503699644
"North Carolina",37147,"Pitt County",38982,47252,87573,-8270,0.445137199821863,0.539572699347973,-0.0944354995261097
"North Carolina",37149,"Polk County",7689,4518,12358,3171,0.622188056319793,0.365593138048228,0.256594918271565
"North Carolina",37151,"Randolph County",56894,15618,73316,41276,0.77601069343663,0.213023078182116,0.562987615254515
"North Carolina",37153,"Richmond County",11830,8754,20763,3076,0.569763521649087,0.421615373500939,0.148148148148148
"North Carolina",37155,"Robeson County",27806,19020,47188,8786,0.589259981351191,0.403068576756803,0.186191404594388
"North Carolina",37157,"Rockingham County",31301,15992,47809,15309,0.654709364345625,0.334497688719697,0.320211675625928
"North Carolina",37159,"Rowan County",49297,23114,73408,26183,0.671548060156931,0.314870313862249,0.356677746294682
"North Carolina",37161,"Rutherford County",24891,9135,34429,15756,0.72296610415638,0.265328647361236,0.457637456795144
"North Carolina",37163,"Sampson County",17411,10966,28618,6445,0.608393318890209,0.38318540778531,0.225207911104899
"North Carolina",37165,"Scotland County",7473,7186,14775,287,0.505786802030457,0.486362098138748,0.019424703891709
"North Carolina",37167,"Stanly County",25458,8129,33939,17329,0.750110492353929,0.239517958690592,0.510592533663337
"North Carolina",37169,"Stokes County",20142,5286,25701,14856,0.783704914205673,0.205672931014357,0.578031983191315
"North Carolina",37171,"Surry County",27538,8721,36638,18817,0.751623996943065,0.238031551940608,0.513592445002456
"North Carolina",37173,"Swain County",4161,2780,7068,1381,0.588709677419355,0.393322014714205,0.19538766270515
"North Carolina",37175,"Transylvania County",11636,8444,20404,3192,0.570280337188786,0.413840423446383,0.156439913742403
"North Carolina",37177,"Tyrrell County",1044,758,1817,286,0.574573472757292,0.417171161254816,0.157402311502477
"North Carolina",37179,"Union County",80382,48725,131011,31657,0.61355153384067,0.37191533535352,0.24163619848715
"North Carolina",37181,"Vance County",8391,12431,20999,-4040,0.399590456688414,0.591980570503357,-0.192390113814944
"North Carolina",37183,"Wake County",226197,393336,631830,-167139,0.358002943829828,0.622534542519349,-0.264531598689521
"North Carolina",37185,"Warren County",3752,6400,10293,-2648,0.364519576411153,0.62178179345186,-0.257262217040707
"North Carolina",37187,"Washington County",2781,3396,6205,-615,0.448186946011281,0.547300564061241,-0.0991136180499597
"North Carolina",37189,"Watauga County",14451,17122,32220,-2671,0.448510242085661,0.531409062693979,-0.0828988206083178
"North Carolina",37191,"Wayne County",30709,24215,55537,6494,0.55294668419252,0.43601562922016,0.116931054972361
"North Carolina",37193,"Wilkes County",27592,7511,35466,20081,0.77798454858174,0.211780296622117,0.566204251959623
"North Carolina",37195,"Wilson County",19581,20754,40735,-1173,0.480692279366638,0.509488155149135,-0.0287958757824966
"North Carolina",37197,"Yadkin County",15933,3763,19923,12170,0.799728956482457,0.188877177131958,0.610851779350499
"North Carolina",37199,"Yancey County",7516,3688,11352,3828,0.662085976039464,0.324876673713883,0.337209302325581
"North Dakota",38001,"Adams County",981,258,1269,723,0.773049645390071,0.203309692671395,0.569739952718676
"North Dakota",38003,"Barnes County",3568,1820,5565,1748,0.64115004492363,0.327044025157233,0.314106019766397
"North Dakota",38005,"Benson County",1094,822,1961,272,0.557878633350331,0.419173890872004,0.138704742478327
"North Dakota",38007,"Billings County",541,72,635,469,0.851968503937008,0.113385826771654,0.738582677165354
"North Dakota",38009,"Bottineau County",2575,821,3471,1754,0.741861135119562,0.236531259003169,0.505329876116393
"North Dakota",38011,"Bowman County",1395,228,1657,1167,0.84188292094146,0.137598068799034,0.704284852142426
"North Dakota",38013,"Burke County",994,137,1155,857,0.860606060606061,0.118614718614719,0.741991341991342
"North Dakota",38015,"Burleigh County",34744,14348,50753,20396,0.68457037022442,0.282702500344807,0.401867869879613
"North Dakota",38017,"Cass County",42619,40311,86053,2308,0.495264546267998,0.468443865989565,0.0268206802784331
"North Dakota",38019,"Cavalier County",1499,474,2020,1025,0.742079207920792,0.234653465346535,0.507425742574257
"North Dakota",38021,"Dickey County",1742,608,2424,1134,0.718646864686469,0.250825082508251,0.467821782178218
"North Dakota",38023,"Divide County",904,265,1202,639,0.752079866888519,0.220465890183028,0.531613976705491
"North Dakota",38025,"Dunn County",1951,342,2338,1609,0.834473909324209,0.146278870829769,0.68819503849444
"North Dakota",38027,"Eddy County",854,383,1261,471,0.677240285487708,0.303727200634417,0.373513084853291
"North Dakota",38029,"Emmons County",1738,237,2009,1501,0.865107018417123,0.117969138875062,0.747137879542061
"North Dakota",38031,"Foster County",1362,373,1778,989,0.766029246344207,0.209786276715411,0.556242969628796
"North Dakota",38033,"Golden Valley County",871,137,1026,734,0.848927875243665,0.133528265107212,0.715399610136452
"North Dakota",38035,"Grand Forks County",16987,12880,30970,4107,0.548498546980949,0.415886341620923,0.132612205360026
"North Dakota",38037,"Grant County",1145,207,1381,938,0.829109341057205,0.149891383055757,0.679217958001448
"North Dakota",38039,"Griggs County",907,308,1250,599,0.7256,0.2464,0.4792
"North Dakota",38041,"Hettinger County",1091,196,1312,895,0.83155487804878,0.149390243902439,0.682164634146341
"North Dakota",38043,"Kidder County",1215,221,1460,994,0.832191780821918,0.151369863013699,0.680821917808219
"North Dakota",38045,"LaMoure County",1645,527,2219,1118,0.741324921135647,0.237494366831906,0.50383055430374
"North Dakota",38047,"Logan County",930,128,1076,802,0.864312267657993,0.118959107806691,0.745353159851301
"North Dakota",38049,"McHenry County",2364,564,3003,1800,0.787212787212787,0.187812187812188,0.599400599400599
"North Dakota",38051,"McIntosh County",1153,261,1455,892,0.792439862542955,0.179381443298969,0.613058419243986
"North Dakota",38053,"McKenzie County",4482,814,5419,3668,0.827089868979517,0.150212216276066,0.676877652703451
"North Dakota",38055,"McLean County",4198,1230,5536,2968,0.758309248554913,0.222182080924856,0.536127167630058
"North Dakota",38057,"Mercer County",3856,704,4675,3152,0.824812834224599,0.150588235294118,0.674224598930481
"North Dakota",38059,"Morton County",12243,3872,16619,8371,0.736686924604368,0.232986340935074,0.503700583669294
"North Dakota",38061,"Mountrail County",2824,1256,4165,1568,0.678031212484994,0.3015606242497,0.376470588235294
"North Dakota",38063,"Nelson County",1141,586,1777,555,0.642093415869443,0.3297692740574,0.312324141812043
"North Dakota",38065,"Oliver County",918,129,1066,789,0.861163227016886,0.121013133208255,0.74015009380863
